taxonomy	Kingdom	Phylum	Class	Order	Family	Genus
ASV_8529	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Candidatus Udaeobacter
ASV_853	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidisoma
ASV_8530	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Gallionellaceae	NA
ASV_8531	Bacteria	Chloroflexi	JG30-KF-CM66	NA	NA	NA
ASV_8532	Bacteria	Verrucomicrobiota	Verrucomicrobiae	UA11	NA	NA
ASV_8533	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus
ASV_8534	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales Incertae Sedis	Bauldia
ASV_8535	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales Incertae Sedis	Bauldia
ASV_8536	Bacteria	MBNT15	NA	NA	NA	NA
ASV_8537	Bacteria	Chloroflexi	TK10	NA	NA	NA
ASV_8538	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 9
ASV_8539	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Niveitalea
ASV_854	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	NA
ASV_8540	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA
ASV_8541	Bacteria	Chloroflexi	SHA-26	NA	NA	NA
ASV_8542	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA
ASV_8543	Bacteria	Firmicutes	NA	NA	NA	NA
ASV_8544	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	NA	NA
ASV_8545	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA
ASV_8546	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA
ASV_8547	Bacteria	NA	NA	NA	NA	NA
ASV_8548	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	Aquicella
ASV_8549	Bacteria	Chloroflexi	OLB14	NA	NA	NA
ASV_855	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA
ASV_8550	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	NA
ASV_8551	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group	NA
ASV_8552	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	NA	NA
ASV_8553	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	GOUTA6
ASV_8554	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA
ASV_8555	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Candidatus Udaeobacter
ASV_8556	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	NA
ASV_8557	Bacteria	NA	NA	NA	NA	NA
ASV_8558	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA
ASV_8559	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	NA
ASV_856	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Nitrobacter
ASV_8560	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	NA	NA
ASV_8561	Bacteria	Actinobacteriota	Actinobacteria	NA	NA	NA
ASV_8562	Bacteria	Chloroflexi	AD3	NA	NA	NA
ASV_8563	Bacteria	Acidobacteriota	Vicinamibacteria	NA	NA	NA
ASV_8564	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA
ASV_8565	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
ASV_8566	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	NA	NA
ASV_8567	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	NA	NA
ASV_8568	Bacteria	RCP2-54	NA	NA	NA	NA
ASV_8569	Bacteria	NA	NA	NA	NA	NA
ASV_857	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup 2	NA	NA
ASV_8570	Bacteria	Chloroflexi	SHA-26	NA	NA	NA
ASV_8571	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae	NA
ASV_8572	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA
ASV_8573	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	NA	NA
ASV_8574	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	A21b	NA
ASV_8575	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria Incertae Sedis	Unknown Family	Acidibacter
ASV_8576	Bacteria	Acidobacteriota	Holophagae	Subgroup 7	NA	NA
ASV_8577	Bacteria	NA	NA	NA	NA	NA
ASV_8578	Bacteria	Elusimicrobiota	Elusimicrobia	Lineage IV	NA	NA
ASV_8579	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	NA
ASV_858	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA
ASV_8580	Bacteria	Chloroflexi	JG30-KF-CM66	NA	NA	NA
ASV_8581	Bacteria	Elusimicrobiota	Lineage IIa	NA	NA	NA
ASV_8582	Bacteria	Armatimonadota	NA	NA	NA	NA
ASV_8583	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
ASV_8584	Bacteria	NA	NA	NA	NA	NA
ASV_8585	Bacteria	Bacteroidota	Kryptonia	Kryptoniales	BSV26	NA
ASV_8586	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA
ASV_8587	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	NA	NA
ASV_8588	Bacteria	Chloroflexi	Dehalococcoidia	S085	NA	NA
ASV_8589	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	NA
ASV_859	Bacteria	Chloroflexi	Ktedonobacteria	C0119	NA	NA
ASV_8590	Bacteria	NA	NA	NA	NA	NA
ASV_8591	Bacteria	Actinobacteriota	Actinobacteria	Elev-16S-976	NA	NA
ASV_8592	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir2 lineage
ASV_8593	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	NA	NA
ASV_8594	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	NA
ASV_8595	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	NA
ASV_8596	Bacteria	Myxococcota	bacteriap25	NA	NA	NA
ASV_8597	Bacteria	Actinobacteriota	NA	NA	NA	NA
ASV_8598	Bacteria	Chloroflexi	Gitt-GS-136	NA	NA	NA
ASV_8599	Bacteria	Planctomycetota	Pla4 lineage	NA	NA	NA
ASV_86	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus Solibacter
ASV_860	Bacteria	Chloroflexi	KD4-96	NA	NA	NA
ASV_8600	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA
ASV_8601	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA
ASV_8602	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	NA
ASV_8603	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	NA
ASV_8604	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae	NA
ASV_8605	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA
ASV_8606	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	NA	NA
ASV_8607	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae	NA
ASV_8608	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	NA
ASV_8609	Bacteria	Acidobacteriota	Holophagae	Subgroup 7	NA	NA
ASV_861	Bacteria	NA	NA	NA	NA	NA
ASV_8610	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	NA	NA
ASV_8611	Bacteria	Elusimicrobiota	Endomicrobia	Endomicrobiales	Endomicrobiaceae	Endomicrobium
ASV_8612	Bacteria	NA	NA	NA	NA	NA
ASV_8613	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales Incertae Sedis	Bauldia
ASV_8614	Bacteria	Acidobacteriota	Acidobacteriae	NA	NA	NA
ASV_8615	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	NA	NA
ASV_8616	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA
ASV_8617	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	NS11-12 marine group	NA
ASV_8618	Bacteria	Patescibacteria	CPR2	NA	NA	NA
ASV_8619	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	NA	NA
ASV_862	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	NA	NA
ASV_8620	Bacteria	Actinobacteriota	NA	NA	NA	NA
ASV_8621	Bacteria	Patescibacteria	NA	NA	NA	NA
ASV_8622	Bacteria	Chloroflexi	Dehalococcoidia	Dehalococcoidales	NA	NA
ASV_8623	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA
ASV_8624	Bacteria	NA	NA	NA	NA	NA
ASV_8625	Bacteria	Myxococcota	bacteriap25	NA	NA	NA
ASV_8626	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	NS11-12 marine group	NA
ASV_8627	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA
ASV_8628	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA
ASV_8629	Bacteria	Chloroflexi	KD4-96	NA	NA	NA
ASV_863	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	NA	NA
ASV_8630	Bacteria	Armatimonadota	NA	NA	NA	NA
ASV_8631	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
ASV_8632	Bacteria	Actinobacteriota	Actinobacteria	FFCH16263	NA	NA
ASV_8633	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	NA	NA
ASV_8634	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	NA	NA
ASV_8635	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	NA
ASV_8636	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	NA	NA
ASV_8637	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	NA	NA
ASV_8638	Bacteria	Bacteroidota	Kryptonia	Kryptoniales	BSV26	NA
ASV_8639	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	NA	NA
ASV_864	Bacteria	Chloroflexi	KD4-96	NA	NA	NA
ASV_8640	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA
ASV_8641	Bacteria	Actinobacteriota	NA	NA	NA	NA
ASV_8642	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA
ASV_8643	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA
ASV_8644	Bacteria	Chloroflexi	KD4-96	NA	NA	NA
ASV_8645	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	NA	NA
ASV_8646	Bacteria	Patescibacteria	Microgenomatia	Candidatus Woykebacteria	NA	NA
ASV_8647	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	P3OB-51
ASV_8648	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	NA
ASV_8649	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_865	Bacteria	NA	NA	NA	NA	NA
ASV_8650	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA
ASV_8651	Bacteria	Acidobacteriota	Subgroup 20	NA	NA	NA
ASV_8652	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	NA
ASV_8653	Bacteria	Patescibacteria	Berkelbacteria	NA	NA	NA
ASV_8654	Bacteria	Chloroflexi	Ktedonobacteria	C0119	NA	NA
ASV_8655	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Parachlamydiaceae	Candidatus Metachlamydia
ASV_8656	Bacteria	Acidobacteriota	Holophagae	Subgroup 7	NA	NA
ASV_8657	Bacteria	NA	NA	NA	NA	NA
ASV_8658	Bacteria	NA	NA	NA	NA	NA
ASV_8659	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA
ASV_866	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA
ASV_8660	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	NA
ASV_8661	Bacteria	Chloroflexi	KD4-96	NA	NA	NA
ASV_8662	Bacteria	NA	NA	NA	NA	NA
ASV_8663	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	NA	NA
ASV_8664	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	NA
ASV_8665	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	NA	NA
ASV_8666	Bacteria	Actinobacteriota	Actinobacteria	NA	NA	NA
ASV_8667	Bacteria	Chloroflexi	Gitt-GS-136	NA	NA	NA
ASV_8668	Bacteria	Cyanobacteria	Sericytochromatia	NA	NA	NA
ASV_8669	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA
ASV_867	Bacteria	Actinobacteriota	NA	NA	NA	NA
ASV_8670	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae	NA
ASV_8671	Bacteria	Chloroflexi	KD4-96	NA	NA	NA
ASV_8672	Bacteria	Acidobacteriota	Acidobacteriae	NA	NA	NA
ASV_8673	Bacteria	Chloroflexi	Anaerolineae	SBR1031	NA	NA
ASV_8674	Bacteria	Chloroflexi	AD3	NA	NA	NA
ASV_8675	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA
ASV_8676	Bacteria	NA	NA	NA	NA	NA
ASV_8677	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	NA	NA
ASV_8678	Bacteria	Patescibacteria	Parcubacteria	Candidatus Yanofskybacteria	NA	NA
ASV_8679	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	NA
ASV_868	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Nitrobacter
ASV_8680	Bacteria	Actinobacteriota	Actinobacteria	NA	NA	NA
ASV_8681	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae	NA
ASV_8682	Bacteria	Cyanobacteria	Sericytochromatia	NA	NA	NA
ASV_8683	Bacteria	Bacteroidota	Kryptonia	Kryptoniales	BSV26	NA
ASV_8684	Bacteria	Chloroflexi	TK10	NA	NA	NA
ASV_8685	Bacteria	Abditibacteriota	Abditibacteria	Abditibacteriales	Abditibacteriaceae	Abditibacterium
ASV_8686	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	NA
ASV_8687	Bacteria	Chloroflexi	Dehalococcoidia	S085	NA	NA
ASV_8688	Bacteria	Acidobacteriota	Holophagae	Subgroup 7	NA	NA
ASV_8689	Bacteria	Latescibacterota	NA	NA	NA	NA
ASV_869	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae	Terracoccus
ASV_8690	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA
ASV_8691	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter
ASV_8692	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae	Oryzihumus
ASV_8693	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	A21b	NA
ASV_8694	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA
ASV_8695	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA
ASV_8696	Bacteria	Chloroflexi	KD4-96	NA	NA	NA
ASV_8697	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	NA
ASV_8698	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	NA	NA
ASV_8699	Bacteria	Patescibacteria	Parcubacteria	Candidatus Yanofskybacteria	NA	NA
ASV_87	Bacteria	Chloroflexi	KD4-96	NA	NA	NA
ASV_870	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	NA	NA
ASV_8700	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	NA
ASV_8701	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	NA	NA
ASV_8702	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	NA	NA
ASV_8703	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter
ASV_8704	Bacteria	NA	NA	NA	NA	NA
ASV_8705	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	NA	NA
ASV_8706	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	NA
ASV_8707	Bacteria	Desulfobacterota	Syntrophia	Syntrophales	Syntrophaceae	Syntrophus
ASV_8708	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	NA	NA
ASV_8709	Bacteria	NA	NA	NA	NA	NA
ASV_871	Bacteria	Acidobacteriota	Holophagae	Subgroup 7	NA	NA
ASV_8710	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	NA
ASV_8711	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	Ellin516
ASV_8712	Bacteria	Verrucomicrobiota	Verrucomicrobiae	S-BQ2-57 soil group	NA	NA
ASV_8713	Bacteria	Desulfobacterota	Syntrophia	Syntrophales	Smithellaceae	Smithella
ASV_8714	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	NA	NA
ASV_8715	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	NA	NA
ASV_8716	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup 2	NA	NA
ASV_8717	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Pelolinea
ASV_8718	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	NA	NA
ASV_8719	Bacteria	Firmicutes	Bacilli	Alicyclobacillales	Alicyclobacillaceae	Tumebacillus
ASV_872	Bacteria	Chloroflexi	Anaerolineae	SJA-15	NA	NA
ASV_8720	Bacteria	Actinobacteriota	Coriobacteriia	OPB41	NA	NA
ASV_8721	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudolabrys
ASV_8722	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	NA	NA
ASV_8723	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	NA
ASV_8724	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	NA
ASV_8725	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	NA	NA
ASV_8726	Bacteria	Bacteroidota	Ignavibacteria	Ignavibacteriales	NA	NA
ASV_8727	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	NA	NA
ASV_8728	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Paludibacteraceae	Paludibacter
ASV_8729	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA
ASV_873	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	NA
ASV_8730	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Nitrobacter
ASV_8731	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus Solibacter
ASV_8732	Bacteria	Chloroflexi	OLB14	NA	NA	NA
ASV_8733	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Nitrobacter
ASV_8734	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Nitrobacter
ASV_8735	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	CPla-3 termite group	NA
ASV_8736	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	NA
ASV_8737	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Lentimicrobiaceae	NA
ASV_8738	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	NA	NA
ASV_8739	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Sporichthyaceae	NA
ASV_874	Bacteria	Firmicutes	Clostridia	Oscillospirales	Hungateiclostridiaceae	NA
ASV_8740	Bacteria	NA	NA	NA	NA	NA
ASV_8741	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	BSV13
ASV_8742	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Candidatus Nostocoida
ASV_8743	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Nocardiaceae	Millisia
ASV_8744	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	NA
ASV_8745	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	NA
ASV_8746	Bacteria	NA	NA	NA	NA	NA
ASV_8747	Bacteria	Actinobacteriota	NA	NA	NA	NA
ASV_8748	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	NA
ASV_8749	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	NA
ASV_875	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Rhodovastum
ASV_8750	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus Solibacter
ASV_8751	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	NA	NA
ASV_8752	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	NA	NA
ASV_8753	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	NA
ASV_8754	Bacteria	Acidobacteriota	Holophagae	Subgroup 7	NA	NA
ASV_8755	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	Vicinamibacteraceae	Vicinamibacter
ASV_8756	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA
ASV_8757	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	NA
ASV_8758	Bacteria	Acidobacteriota	Acidobacteriae	NA	NA	NA
ASV_8759	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	NA
ASV_876	Bacteria	Chloroflexi	KD4-96	NA	NA	NA
ASV_8760	Bacteria	Firmicutes	NA	NA	NA	NA
ASV_8761	Bacteria	Desulfobacterota	Desulfuromonadia	Geobacterales	NA	NA
ASV_8762	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Xiphinematobacteraceae	Candidatus Xiphinematobacter
ASV_8763	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Filibacter
ASV_8764	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	GOUTA6
ASV_8765	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	NA
ASV_8766	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Paludibacteraceae	NA
ASV_8767	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	NA	NA
ASV_8768	Bacteria	NA	NA	NA	NA	NA
ASV_8769	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	NA	NA
ASV_877	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Plot4-2H12
ASV_8770	Bacteria	NA	NA	NA	NA	NA
ASV_8771	Bacteria	NA	NA	NA	NA	NA
ASV_8772	Bacteria	Chloroflexi	TK10	NA	NA	NA
ASV_8773	Bacteria	Firmicutes	Desulfitobacteriia	Desulfitobacteriales	Desulfitobacteriaceae	Desulfosporosinus
ASV_8774	Bacteria	NA	NA	NA	NA	NA
ASV_8775	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Paludibacteraceae	Paludibacter
ASV_8776	Bacteria	Armatimonadota	NA	NA	NA	NA
ASV_8777	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Paraherbaspirillum
ASV_8778	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	CPla-3 termite group	NA
ASV_8779	Bacteria	Bacteroidota	Ignavibacteria	SJA-28	NA	NA
ASV_878	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Schlesneriaceae	Schlesneria
ASV_8780	Bacteria	Acidobacteriota	Acidobacteriae	NA	NA	NA
ASV_8781	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	NA	NA
ASV_8782	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	NA
ASV_8783	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	NA
ASV_8784	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	NA
ASV_8785	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
ASV_8786	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae	Terracoccus
ASV_8787	Bacteria	NA	NA	NA	NA	NA
ASV_8788	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Lentimicrobiaceae	NA
ASV_8789	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter
ASV_879	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	NA
ASV_8790	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	NA
ASV_8791	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Rhodovastum
ASV_8792	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Aestuariimicrobium
ASV_8793	Bacteria	Firmicutes	Bacilli	Alicyclobacillales	Alicyclobacillaceae	NA
ASV_8794	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	NA
ASV_8795	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	NA
ASV_8796	Bacteria	Firmicutes	Clostridia	Oscillospirales	Hungateiclostridiaceae	NA
ASV_8797	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	NA
